corrupt,v.,使腐敗;使墮落;賄賂
corruption,n.,墮落;腐化;貪污;賄賂
cosmetic,adj.,化妝用的;裝飾性的;表面的
cosmetics,n.,"化妝品,美容品"
cosmopolitan,adj.,世界性的;國際性的
cosmopolitan,n.,世界主義者;四海為家者
cost,v.,花費
cost,n.,費用;成本
costly,adj.,昂貴的;代價高的
costume,n.,"服裝,裝束"
cottage,n.,小屋
cotton,n.,棉花
couch,v.,使躺下;表達;蹲著;埋伏
couch,n.,長沙發
cough,v.,咳嗽
cough,n.,咳嗽
council,n.,會議
counsel,v.,忠告;提議
counsel,n.,商議;忠告;法律顧問
counselor,n.,顧問;(學生的)輔導員;律師
count,v.,計算;數
count,n.,計數;計算
countable,adj.,可計算的;可數的
counter,adj.,相反的;反對的;對立的
counter,v.,反對;反擊
counter,adv.,"反方向地,相反地"
counter,n.,櫃臺
counterclockwise,adj.,逆時針方向的
counterclockwise,adv.,逆時針方向地
counterpart,n.,對應的人(或物)
country,n.,國家;鄉下
countryside,n.,"鄉間,農村"
county,n.,郡
couple,v.,連接;結合;成婚;交配
couple,n.,一對
coupon,n.,回數票;減價優待券
courage,n.,勇氣
courageous,adj.,"英勇的,勇敢的"
course,v.,(用獵犬)追獵;追逐
course,n.,課程;科目
court,v.,向...獻殷勤;追求;引誘;求婚
court,n.,法庭；(網球等的)場地
courteous,adj.,有禮貌的
courtesy,n.,禮貌
courtyard,n.,庭院;天井
cousin,n.,表(堂)兄弟姊妹
cover,v.,蓋住
cover,n.,封面
coverage,n.,覆蓋範圍;保險項目;新聞報導
covet,v.,垂涎;貪圖
cow,n.,母牛
coward,n.,"懦夫,膽怯者"
cowardly,adj.,膽小的;懦怯的
cowboy,n.,牛仔
cozy,adj.,舒適的;愜意的
crab,n.,螃蟹
crack,v.,砸開
crack,n.,裂縫;爆裂聲
cracker,n.,(淡或鹹的)薄脆餅乾;鞭炮
cradle,v.,撫育
cradle,n.,搖籃
craft,n.,"工藝,手藝"
cram,v.,把...塞滿;死記硬背
cramp,v.,用夾鉗夾緊;限制;約束
cramp,n.,抽筋;夾鉗;束縛
crane,v.,伸(頸)
crane,n.,"起重機,吊車"
crash,v.,"碰撞,倒下,墜落"
crash,n.,相撞(事故)
crater,v.,使成坑; 形成坑
crater,n.,火山口;巨大坑洞
crawl,v.,"爬行,蠕動"
crawl,n.,緩慢的行進
crayon,n.,蠟筆
crazy,adj.,古怪的;著迷的
creak,v.,發出咯吱咯吱聲
creak,n.,咯吱咯吱聲
cream,adj.,"奶油色的,淡黃色的,乳黃色的"
cream,n.,奶油
create,v.,創造
creation,n.,創造;創作;創立
creative,adj.,有創造力(或想像力)的
creativity,n.,創造力
creator,n.,創造者;創作者
creature,n.,生物;動物
credibility,n.,可信性;確實性
credible,adj.,可信的;可靠的
credit,v.,把...記入貸方
credit,n.,信用;貸方
creek,n.,小河;溪
creep,v.,躡手躡足地走
crew,n.,全體船員
crib,v.,作弊;抄襲
crib,n.,嬰兒床
cricket,n.,蟋蟀
crime,n.,犯罪
criminal,adj.,"犯罪的,犯法的"
criminal,n.,罪犯
cripple,v.,使成跛子;使殘廢
cripple,n.,跛子;殘廢的人
crisis,n.,危機;緊急關頭
crisp,adj.,"脆的,酥的,鬆脆的"
crispy,adj.,酥脆的;清脆的
criterion,n.,(判斷、批評的)標準;尺度
critic,n.,"批評家,評論家"
critical,adj.,"緊要的,關鍵性的,危急的"
criticism,n.,批評;評論
criticize,v.,批評;批判;苛求
crocodile,n.,鱷魚
crook,v.,使彎曲;成鉤形
crook,n.,彎曲的東西;騙子;偷兒
crooked,adj.,彎曲的;欺詐的;不正派的
crop,v.,收成
crop,n.,作物
cross,v.,越過;渡過
cross,n.,十字架
crossing,n.,"交叉;交叉點,橫穿;雜交"
crouch,v.,蹲伏;彎腰
crouch,n.,蹲伏(姿勢)
crow,n.,"鴉,烏鴉"
crow,v.,"得意洋洋,幸災樂禍"
crowd,v.,擠滿;聚集
crowd,n.,群眾
crown,v.,為...加冕
crown,n.,王冠
crucial,adj.,決定性的;重要的
crude,adj.,未經加工的;粗野的;粗糙的
cruel,adj.,殘酷的
cruelty,n.,"殘酷,殘忍"
cruise,v.,巡航;航遊;緩慢巡行
cruise,n.,巡航;航遊;巡邏
cruiser,n.,巡洋艦;遊艇;警察巡邏車
crumb,n.,麵包屑;碎屑;少許
crumble,v.,粉碎;崩潰;(希望等)破滅
crumble,n.,酥皮點心(水果派)
crunch,v.,嘎吱作響地咬嚼(或踩、壓)
crunch,n.,嘎吱吱(咬嚼)聲音;關鍵時刻
crunchy,adj.,發嘎吱嘎吱聲的;易碎的
crush,v.,"壓碎,壓壞"
crush,n.,"壓碎,毀壞; 迷戀;迷戀的對象"
crust,v.,結成外殼;覆有硬皮
crust,n.,麵包皮;派餅皮;硬外皮
crutch,n.,丁形柺杖
cry,v.,哭叫
cry,n.,叫喊;呼叫;(一陣)哭
crystal,adj.,水晶的
crystal,n.,水晶
cub,n.,幼鯨;牛棚
cube,v.,使成立方形;切成小方塊
cube,n.,立方體;立方
cucumber,n.,"黃瓜,胡瓜"
cue,v.,給...暗示
cue,n.,"暗示,信號"
cuisine,n.,烹飪(法);菜餚
cultivate,v.,栽培(作物等);養殖(魚等);培育
cultural,adj.,教養的;人文的
culture,n.,文化
cumulative,adj.,漸增的;蓄積的;累計的
cunning,adj.,"狡猾的,奸詐的"
cunning,n.,"狡猾,奸詐;靈巧,熟練"
cup,v.,使(手掌)成杯狀;把...放入杯內
cup,n.,杯子
cupboard,n.,食櫥;碗櫃
curb,v.,控制;遏止;勒住
curb,n.,人行道旁的水泥(或石)邊;抑制
cure,v.,治癒
cure,n.,痊癒
curiosity,n.,好奇心
curious,adj.,好奇的
curl,v.,使(頭髮)捲曲
curl,n.,"捲毛,捲髮"
currency,n.,通貨;貨幣
current,adj.,現行的
current,n.,水流;電流
curriculum,n.,學校的全部課程
curry,v.,梳刷(馬等);鞣製;用咖喱燒
curry,n.,咖喱
curse,v.,"詛咒,咒罵"
curse,n.,咒語;詛咒
curtain,v.,"(用簾子)遮掉,隔開"
curtain,n.,窗簾;(舞臺上的)幕
curve,v.,使彎曲;使成曲線
curve,n.,曲線
cushion,v.,緩和...的衝擊
cushion,n.,墊子;坐墊
custom,n.,習俗
customary,adj.,習慣上的;按慣例的
customer,n.,顧客
customs,n.,關稅;報關手續;海關出入境口
cut,v.,切割;剪
cut,n.,傷口;刻痕;削減;近路;曠課
cute,adj.,可愛的
cycle,v.,"循環,輪轉"
cycle,n.,週期;循環
dad,n.,父親
daddy,n.,父親
daffodil,n.,黃水仙花;淡黃色
daily,adj.,每日的
daily,adv.,每日
daily,n.,日報
dairy,n.,牛奶店;牛奶及乳品業
dam,v.,"築壩於,築壩攔(水)"
dam,n.,水壩
damage,v.,損害
damage,n.,損害
damn,v.,"罵...該死,咒罵"
damn,n.,詛咒
damp,adj.,有濕氣的;潮濕的
damp,v.,使潮濕;使沮喪;抑制
damp,n.,"濕氣,潮濕"
dance,v.,跳舞
dance,n.,舞會
dancer,n.,舞蹈演員;舞蹈家
dandruff,n.,頭皮屑
danger,n.,危險
dangerous,adj.,危險的
dare,v.,敢;膽敢
dare,v.,敢;竟敢
dark,adj.,黑暗的
dark,n.,"黑暗,暗處;曖昧;隱晦"
darken,v.,使變暗;變黑
darling,adj.,"親愛的,心愛的;寵愛的"
darling,n.,心愛的人
dart,v.,投擲(標槍等);投射;狂奔
dart,n.,標槍;鏢;飛奔
dash,v.,使(希望等)破滅;使沮喪
dash,n.,"急衝,奔跑;破折號"
data,n.,"資料,數據"
date,v.,約會
date,n.,日期
daughter,n.,女兒
dawn,v.,"破曉, 頓悟"
dawn,n.,黎明
day,n.,白天;日
daybreak,n.,黎明;破曉
dazzle,v.,使眼花;使驚羨
dazzle,n.,耀眼的光;令人讚歎的東西
dead,adj.,死的
deadline,n.,最後限期
deadly,adj.,"致命的,致死的;非常的,極度的"
deadly,adv.,"死一般地;非常,極度地"
deaf,adj.,聾的
deafen,v.,使聾;淹沒(聲音)
deal,v.,處理;對付;對待[(+with)]
deal,n.,交易
dealer,n.,業者;商人;發牌者
dear,adj.,親愛的
dear,adv.,"疼愛地;高價地,昂貴地"
dear,n.,(常作稱呼)親愛的(人)
death,n.,死亡
debate,v.,辯論
debate,n.,辯論
debt,n.,"債,借款"
decade,n.,十;十年
decay,v.,腐朽;衰退
decay,n.,腐爛;蛀牙
deceive,v.,"欺騙,蒙蔽"
December,n.,十二月
decent,adj.,正派的;體面的
decide,v.,決定
decision,n.,決定
decisive,adj.,決定性的;確定的;果斷的
deck,n.,"(船的) 艙面,甲板;(紙牌的)一副"
declaration,n.,"宣佈,宣告;宣言,聲明"
declare,v.,"宣佈,宣告"
decline,v.,"下降,下跌,衰退,婉拒,謝絕"
decline,n.,下降;減少;衰退;傾斜
decorate,v.,佈置
decoration,n.,"裝飾,裝潢"
decrease,v.,減少
decrease,n.,"減少,減小;減少額,減小量"
dedicate,v.,奉獻;獻身於;舉行落成典禮
dedication,n.,奉獻;揭幕儀式;獻身
deed,n.,契據;證書
deem,v.,認為;視作
deep,adj.,深的
deep,adv.,"深深地;晚,遲"
deepen,v.,使加深;使強烈;使變濃
deer,n.,鹿
defeat,v.,"戰勝,擊敗"
defeat,n.,"失敗,戰敗,挫折"
defect,v.,逃跑;脫離;背叛
defect,n.,缺點;缺陷;不足之處
defend,v.,防禦;保衛;保護
defense,n.,"防禦,保衛,防護"
defensible,adj.,可防禦的;可辯護的
defensive,adj.,防禦的
deficiency,n.,不足;缺陷;缺點
define,v.,"解釋,給...下定義"
definite,adj.,"明確的,確切的"
definition,n.,定義;釋義
degrade,v.,貶低;降級;降低
degree,n.,程度
delay,v.,延緩;使延期
delay,n.,延遲;耽擱
delegate,v.,委派...為代表
delegate,n.,代表;會議代表
delegation,n.,授權;代表團
deliberate,adj.,深思熟慮的;蓄意的
deliberate,v.,仔細考慮;商議
delicate,adj.,易碎的;嬌貴的
delicious,adj.,好吃的
delight,v.,使高興
delight,n.,"欣喜,愉快"
delightful,adj.,"令人愉快的,令人高興的"
delinquent,adj.,怠忽職守的;拖欠的;犯法的
delinquent,n.,青少年罪犯;違法者
deliver,v.,"遞送;發表,講;給……接生"
delivery,n.,"投遞,傳送"
demand,v.,"要求,請求"
demand,n.,"要求,請求"
democracy,n.,民主
democrat,n.,民主主義者
democratic,adj.,有民主精神的
demonstrate,v.,"示範操作(產品),展示"
demonstration,n.,實地示範
denial,n.,否認;拒絕
denounce,v.,譴責;告發
dense,adj.,"密集的,稠密的"
density,n.,密度
dental,adj.,牙齒的;牙科的
dentist,n.,牙醫
deny,v.,"否定,否認"
depart,v.,"起程,出發;離開,離去"
department,n.,部門
departure,n.,"離開;出發,起程"
depend,v.,依賴
dependable,adj.,可靠的;可信任的
dependent,adj.,依靠的;依賴的
dependent,n.,受撫養者
depict,v.,描畫;雕出;描述
deposit,v.,"放下,放置;寄存"
deposit,n.,存款
depress,v.,使沮喪
depression,n.,"沮喪,意氣消沈"
deprive,v.,剝奪
depth,n.,"深度,厚度"
deputy,n.,"代表,代理人;副職,副手"
derive,v.,取得;衍生出
descend,v.,(走)下來;下降;來自於
descendant,n.,後裔;從某一來源傳下的東西
descent,n.,下降;下傾;血統
describe,v.,描述
description,n.,敘述;形容
descriptive,adj.,描寫的;描述性的
desert,v.,遺棄;離棄;逃跑
desert,n.,沙漠;(常複數)賞罰;(尤指)懲罰
deserve,v.,"應受,該得"
design,v.,設計
design,n.,圖案;設計
designate,adj.,指定的
designate,v.,標出;指定;定名為;委任
designer,n.,設計者;構思者;時裝設計師
desirable,adj.,值得嚮往的;富有魅力的
desire,v.,渴望;要求;想與...發生性關係
desire,n.,渴望
desk,n.,書桌
despair,v.,"絕望,喪失信心"
despair,n.,絕望
desperate,adj.,極度渴望的
despise,v.,鄙視
despite,prep.,"不管,儘管,任憑"
dessert,n.,餐後甜點
destination,n.,"目的地,終點"
destined,adj.,命中注定的;(場所)預定的
destiny,n.,命運;天數
destroy,v.,"毀壞,破壞"
destruction,n.,破壞;毀滅;消滅
destructive,adj.,破壞的;毀滅性的
detach,v.,分開;拆卸;派遣
detail,v.,"詳述,詳細說明"
detail,n.,細節;詳情
detain,v.,留住;扣留
detect,v.,查出
detective,adj.,偵查用的;探測用的
detective,n.,偵探;私家偵探
deter,v.,嚇住;使斷念
detergent,n.,"洗潔劑,洗衣粉"
deteriorate,v.,惡化;(價值)下降;退化;墮落
determination,n.,堅定;果斷
determine,v.,決定
devalue,v.,降低價值;(貨幣)貶值
develop,v.,發展
development,n.,生長;發展
device,n.,"儀器,裝置"
devil,n.,"魔鬼,惡魔"
devise,v.,設計;發明
devote,v.,將...奉獻
devotion,n.,奉獻
devour,v.,狼吞虎嚥地吃;吞沒
dew,n.,露水;朝氣
diabetes,n.,糖尿病
diagnose,v.,診斷
diagnosis,n.,診斷;診斷書;調查分析
diagram,v.,"用圖解法表示,圖示"
diagram,n.,圖表;(曲)線圖
dial,v.,撥(電話號碼)
dial,n.,刻度盤;調節器;撥號盤
dialect,n.,方言
dialogue,n.,對話;交談
diameter,n.,直徑
diamond,n.,鑽石
diaper,n.,尿布
diary,n.,日記
dictate,v.,"口授,口述,"
dictation,n.,口述;聽寫
dictator,n.,獨裁者
dictionary,n.,字典
die,v.,死
diet,v.,節食
diet,n.,飲食;特種飲食
differ,v.,"不同,相異"
difference,n.,差別
different,adj.,不同的
differentiate,v.,構成差別;區分
difficult,adj.,困難的
difficulty,n.,困難
dig,v.,挖掘
dig,n.,"刺,戳,碰;挖苦"
digest,v.,消化(食物)
digest,n.,消化
digestion,n.,"消化;(知識等的)領悟,吸收"
digital,adj.,數字的
dignity,n.,尊嚴
dilemma,n.,困境;進退兩難
diligence,n.,勤勉;勤奮
diligent,adj.,勤勉的
dim,adj.,微暗的;暗淡的
dim,v.,變暗淡;變模糊
dime,n.,一角硬幣
dimension,n.,(長;寬;厚;高等的)尺寸;大小
diminish,v.,減少;減小;縮減
dine,v.,"進餐,用餐"
dinner,n.,晚餐
dinosaur,n.,恐龍
dip,v.,浸;泡
dip,n.,(價格的)下跌
diploma,n.,畢業文憑
diplomacy,n.,外交;外交手腕
diplomat,n.,外交官
diplomatic,adj.,外交的;有外交手腕的
direct,adj.,直接的
direct,v.,指引
direct,adv.,筆直地;直接地;直達地
direction,n.,方向; 指示
director,n.,董事;局長;主任;導演
directory,n.,姓名住址簿;使用手冊
dirt,n.,污物;爛泥;灰塵
dirty,adj.,骯髒的
dirty,v.,弄髒; 變髒
disability,n.,無能;殘障
disable,v.,使失去能力;使傷殘
disadvantage,v.,使處於不利地位
disadvantage,n.,不利條件
disagree,v.,"不一致,不符"
disagreement,n.,意見不一;不一致
disappear,v.,消失
disappoint,v.,使失望
disappointment,n.,"失望;掃興,沮喪"
disapprove,v.,不贊成;不同意
disaster,n.,"災害,災難,不幸"
disastrous,adj.,災害的;悲慘的
disbelief,n.,不信;懷疑
disc,n.,圓盤;盤狀物;磁盤;鐵餅
discard,v.,"拋棄,摒棄,丟棄"
discard,n.,"拋棄,丟棄"
discharge,v.,卸貨;發射;排出;釋放;解雇
discharge,n.,卸貨;發射;排出;釋放;解雇
disciple,n.,信徒;門徒
disciplinary,adj.,訓練的;紀律的;懲戒的
discipline,v.,懲戒
discipline,n.,"紀律,風紀;教養"
disclose,v.,使露出;揭發;透露
disclosure,n.,透露;揭發的事情
disco,n.,迪斯科音樂
discomfort,v.,使不舒服;使不安
discomfort,n.,不舒服;不安
disconnect,v.,切斷(電話、電源等)
discotheque,n.,小舞廳;迪斯科舞廳
discount,v.,將...打折扣
discount,n.,折扣
discourage,v.,"使洩氣,使沮喪"
discouragement,n.,"沮喪,氣餒,洩氣;勸阻"
discover,v.,發現
discovery,n.,發現
discreet,adj.,謹慎的;謙虛的;不引人注意的
discriminate,v.,歧視;區分出
discrimination,n.,歧視;辨別力
discuss,v.,討論
discussion,n.,討論
disease,n.,"病,疾病"
disgrace,v.,使丟臉
disgrace,n.,恥辱;丟臉的事(或人)
disgraceful,adj.,不名譽的;可恥的
disguise,v.,"掩飾,隱瞞"
disguise,n.,"假扮,偽裝"
disgust,v.,使作嘔
disgust,n.,"厭惡,憎惡"
dish,v.,盛...於盤中
dish,n.,盤子;一盤菜
dishonest,adj.,不誠實的
disk,n.,圓盤;(電腦)磁盤
dislike,v.,"不喜愛,厭惡"
dislike,n.,"不喜愛,厭惡"
dismantle,v.,去掉覆蓋物;拆除
dismay,v.,使驚慌;使沮喪
dismay,n.,驚慌;沮喪
dismiss,v.,"解散,遣散;解雇;開除"
disorder,v.,使混亂;擾亂
disorder,n.,"混亂,無秩序; 不適,小病"
dispatch,v.,派遣;發送
dispatch,n.,派遣;發送
dispensable,adj.,非必要的;可分配的
dispense,v.,分配;執行;配(藥)
disperse,v.,驅散;解散;散佈
displace,v.,迫使離開;取代;免職
display,v.,陳列;展出
display,n.,"展覽,陳列"
displease,v.,使不高興;得罪
disposable,adj.,可任意處理的;用完即丟棄的
disposable,n.,用完即丟棄的物品(如紙尿布)
disposal,n.,處理;(自由)處置權
dispose,v.,配置;處置
dispute,v.,爭論;爭執
dispute,n.,爭論;爭執;爭端
disregard,v.,漠視
disregard,n.,漠視
dissident,adj.,意見不同的
dissident,n.,不贊成者;持不同政見者
dissolve,v.,分解;使融化
dissuade,v.,勸阻
distance,v.,使疏遠
distance,n.,距離
distant,adj.,遠離的
distinct,adj.,與其他不同的
distinction,n.,區別;殊勳;榮譽
distinctive,adj.,有特色的;特殊的
distinguish,v.,區別;識別
distinguished,adj.,卓越的;著名的
distort,v.,扭曲;曲解;變形
distract,v.,轉移(目標);使分心
distraction,n.,分心;注意力分散
distress,v.,使悲痛;使苦惱
distress,n.,悲痛;苦惱
distribute,v.,分發;分配
distribution,n.,分發;分配
district,n.,"地區,區域,地帶"
distrust,v.,不信任;懷疑
distrust,n.,不信任;懷疑
disturb,v.,"妨礙,打擾"
disturbance,n.,擾亂;打擾
ditch,v.,掘溝
ditch,n.,溝;壕溝
dive,v.,跳水
dive,n.,"俯衝,急劇下降"
diverse,adj.,互異的;多變化的
diversify,v.,使多樣化
diversion,n.,轉向;轉移;分散注意力
diversity,n.,差異;多樣性
divert,v.,轉向;改道;使分心
divide,v.,分開;除以
divide,n.,"分歧,不和;分水嶺"
divine,adj.,"神授的,天賜的"
division,n.,區域;部分;除(法)
divorce,v.,"與...離婚,使離婚"
divorce,n.,離婚
dizzy,adj.,暈眩的
do,v.,做
do,v.,"構成否定句,疑問句,或強調句"
dock,v.,靠碼頭;入船塢
dock,n.,碼頭
doctor,n.,醫生
doctrine,n.,教義;信條
document,v.,用文件證明
document,n.,文件;證件
documentary,adj.,文件的;(電影、電視等)記錄的
documentary,n.,記錄影片
dodge,v.,閃開;迴避
dodge,n.,躲閃;託詞
dog,n.,狗
doll,n.,洋娃娃
dollar,n.,美元
dolphin,n.,海豚
dome,v.,成圓頂狀
dome,n.,圓屋頂;穹窿;半球形物
domestic,adj.,國內的
dominant,adj.,"佔優勢的,支配的,統治的"
dominate,v.,"支配,統治,控制"
donate,v.,"捐獻,捐贈"
donation,n.,捐獻;捐款
donkey,n.,驢子
donor,n.,贈送人;捐贈者
doom,v.,注定;使失敗;毀滅
doom,n.,厄運;毀滅
door,n.,門
doorstep,n.,門階
doorway,n.,出入口;門口
dorm,n.,宿舍
dormitory,n.,學生宿舍
dosage,n.,(藥的)劑量;服法
dose,v.,(按劑量)給...服藥
dose,n.,"(藥物等的)一劑,一服"
dot,v.,"點綴; 打點,加點"
dot,n.,點;小圓點
double,adj.,雙重的
double,v.,加倍
double,adv.,雙倍地;加倍地;雙重地
double,n.,兩倍
doubt,v.,懷疑
doubt,n.,懷疑
doubtful,adj.,懷疑的
dough,n.,生麵糰;現款
doughnut,n.,油炸圈餅
dove,n.,鴿
down,adj.,"情緒低落,消沈;(分期付款的)第一期的"
down,v.,擊倒
down,adv.,"向下;下降;(境況)變差;減少,減弱"
down,prep.,向下
down,n.,下降;蕭條;絨毛;有草丘陵地
download,v.,下載
downstairs,adj.,樓下的
downstairs,adv.,樓下地
downstairs,n.,樓下
downtown,adj.,城市商業區的
downtown,adv.,往城市商業區
downtown,n.,城市商業區
downward,adj.,"向下的,下降的;日趨沒落的"
downward,adv.,向下;日趨沒落地;(時間)往後推移地
downwards,adv.,向下
doze,v.,"打瞌睡,打盹"
doze,n.,"瞌睡,假寐"
dozen,n.,一打
draft,v.,起草;設計
draft,n.,草稿;徵兵;通風
drag,v.,"拉,拖"
drag,n.,拖曳
dragon,n.,龍
dragonfly,n.,蜻蜓
drain,v.,排出(液體)
drain,n.,排水管
drama,n.,戲劇
dramatic,adj.,戲劇性的;引人注目的
drape,v.,(用布等鬆軟地)覆蓋;垂掛
drape,n.,簾(尤指窗簾);幔
drastic,adj.,激烈的;極端的
draw,v.,畫;繪製;描寫
draw,n.,平局;平手
drawback,n.,缺點;不利條件;障礙
drawer,n.,抽屜
drawing,n.,"描繪,素描;製圖;抽籤;提款"
dread,v.,懼怕;擔心
dread,n.,"畏懼,恐怖"
dreadful,adj.,可怕的
dream,v.,做(夢);想像
dream,n.,夢
dreary,adj.,慘淡的;沈悶的
dress,v.,穿著
dress,n.,洋裝
dresser,n.,衣櫃
dressing,n.,"打扮;佈置,裝飾;(拌沙拉等用的)調料"
drift,v.,"漂,漂流"
drift,n.,漂流;漂移
drill,v.,鑽(孔);在...上鑽孔
drill,n.,"鑽,鑽頭;鑽床"
drink,v.,喝
drink,n.,飲料
drinking,n.,喝酒
drip,v.,滴下
drip,n.,滴下;滴水聲
drive,v.,開車
drive,n.,兜風;車程;幹勁;比賽
driver,n.,司機
driveway,n.,車道
drizzle,v.,下毛毛雨
drizzle,n.,毛毛雨
drop,v.,(使)滴落;丟下
drop,n.,(一)滴;點滴;空投;點藥水
drought,n.,旱災
drown,v.,"淹沒,浸濕"
drowsy,adj.,昏昏欲睡的
drug,v.,使服麻醉藥;使服毒品
drug,n.,藥品;毒品
drugstore,n.,(常兼售雜貨的)藥房
drum,v.,打鼓;咚咚地敲
drum,n.,鼓
drunk,adj.,"喝醉(酒)的;陶醉的,興奮的"
drunk,n.,"醉漢,酒鬼;酒宴,鬧飲"
dry,adj.,乾的
dry,v.,曬乾;風乾
dryer,n.,烘衣機
dual,adj.,雙的;雙倍的;雙重的
dubious,adj.,半信半疑的;含糊的
duck,v.,躲避;迴避
duck,n.,鴨
duckling,n.,小鴨
due,adj.,應支付的;欠款的
due,adv.,(置於方位詞前)正
due,n.,應得之物;應得權益;應付款;稅金
dull,adj.,晦暗的;無光澤的
dull,v.,弄鈍;使不活躍;減少;減輕
dumb,adj.,愚笨的;啞的
dump,v.,傾倒;拋棄
dump,n.,垃圾場
dumpling,n.,餃子
durable,adj.,"經久的,耐用的"
duration,n.,"持續,持久"
during,prep.,在…期間
dusk,n.,"薄暮,黃昏"
dust,v.,"撣去,擦去"
dust,n.,"灰塵,塵土"
dusty,adj.,滿是灰塵的
duty,n.,義務;關稅
dwarf,v.,使顯得矮小;阻礙生長
dwarf,n.,矮子;矮小的動(植)物
dwell,v.,居住;存在於;思索
dwelling,n.,住處;寓所
dye,v.,把...染上顏色
dye,n.,"染料,染色"
dynamic,adj.,動態的
dynamite,v.,用炸藥爆破;炸毀
dynamite,n.,炸藥;具有爆炸性的事
dynasty,n.,王朝;朝代
each,adj.,每個
each,adv.,各個(地);各自(地);每一個
eager,adj.,"渴望的,急切的"
eagle,n.,老鷹
ear,n.,耳朵
early,adj.,早的;提早的
early,adv.,早;提早
earn,v.,賺到
earnest,adj.,誠摯的;熱心的
earnest,n.,"認真,誠摯"
earnings,n.,"收入,工資"
earphone,n.,耳機
earth,n.,地球;土地
earthquake,n.,地震
ease,v.,減輕
ease,n.,"容易;不費力;舒適;悠閒,放鬆,緩和"
east,adj.,東方的
east,adv.,向東方
east,n.,東方
eastern,adj.,東方的
easy,adj.,容易的
eat,v.,吃
ebb,v.,退潮;衰退
ebb,n.,退潮;衰退
eccentric,adj.,(人、行為等)古怪的
eccentric,n.,古怪的人
echo,v.,發出回聲
echo,n.,回聲;回響
eclipse,v.,蝕;遮蔽;使失色;投下陰影
eclipse,n.,蝕;被遮蔽;黯然失色
ecology,n.,生態學;生態
economic,adj.,經濟上的;經濟學的
economical,adj.,"經濟的,節約的"
economics,n.,經濟學
economist,n.,經濟學者
economy,n.,"節約,節省"
ecstasy,n.,狂喜;入迷
edge,v.,使鋒利;使漸進
edge,n.,邊緣;優勢
edible,adj.,"可食的,食用的"
edit,v.,編輯;校訂
edition,n.,版本
editor,n.,編者;校訂者
editorial,adj.,社論的
editorial,n.,社論
educate,v.,教育
education,n.,教育
educational,adj.,教育的
eel,n.,鰻魚
effect,v.,造成;招致
effect,n.,效力;作用
effective,adj.,有效的
efficiency,n.,效率;效能
efficient,adj.,效率高的;有能力的
effort,n.,努力
egg,n.,蛋
ego,n.,自我;自負
eight,adj.,八的
eight,n.,八
eighteen,adj.,十八的
eighteen,n.,十八
eighty,adj.,八十的
eighty,n.,八十
either,adj.,兩者之一
either,adv.,也
either,conj.,或者(和or連用)
elaborate,adj.,"精心製作的;煞費苦心的,辛勤的"
elaborate,v.,精心製作
elastic,adj.,"有彈性的,有彈力的"
elastic,n.,"橡皮帶,鬆緊帶;橡皮圈"
elbow,v.,"用肘推,擠進"
elbow,n.,肘部
elder,adj.,年紀較長的
elder,n.,長輩
elderly,adj.,年長的;上了年紀的
elect,adj.,"選定的,當選的"
elect,v.,選出
election,n.,選舉
electric,adj.,電的
electrical,adj.,電的
electrician,n.,電工;電氣技師
electricity,n.,電;電流
electron,n.,電子
electronic,adj.,電子的
electronics,n.,電子學
elegant,adj.,"優美的,漂亮的"
element,n.,"要素,成分"
elementary,adj.,"基本的;初級的,基礎的"
elephant,n.,大象
elevate,v.,提高;振奮;升職
elevator,n.,電梯;升降機
eleven,adj.,十一的
eleven,n.,十一
eligible,adj.,有資格當選的;合格的
eliminate,v.,"排除,消除"
elite,adj.,精英的
elite,n.,精華;精英
eloquence,n.,雄辯;(流利的)口才
eloquent,adj.,雄辯的;口才流利的
else,adv.,"其他,另外;否則,要不然"
elsewhere,adv.,在別處;往別處
email,v.,electronic mail
email,n.,electronic mail
e-mail,v.,傳送電子郵件
e-mail,n.,電子郵件
embark,v.,上船(或飛機等);從事
embarrass,v.,使困窘
embarrassment,n.,窘;難堪;使人為難的人(或事物)
embassy,n.,大使館
embrace,v.,擁抱;包含;抓住(機會等)
embrace,n.,擁抱
emerge,v.,浮現;出現
emergency,n.,緊急情況
emigrant,n.,(往他國的)移民;移出者
emigrate,v.,移居外國(或外地)
emigration,n.,移居;(總稱)移民
emotion,n.,情緒
emotional,adj.,易動情的
emperor,n.,皇帝
emphasis,n.,"強調,重視,重點"
emphasize,v.,強調
emphatic,adj.,強調的;著重的
empire,n.,帝國
employ,v.,僱用
employee,n.,"受雇者,雇工,雇員"
employer,n.,"雇主,雇用者"
employment,n.,雇用;受雇
empty,adj.,空的
empty,v.,倒空;流空
enable,v.,使成為可能
enact,v.,制定(法律);扮演(角色)
enactment,n.,"(法律的)制定;法規,條例"
enclose,v.,圍住;圈起
enclosure,n.,封入;圈地;圍牆;附件
encounter,v.,"遭遇(敵人);遇到(困難,危險等)"
encounter,n.,"遭遇,衝突"
encourage,v.,鼓勵;助長
encouragement,n.,鼓勵;獎勵;促進
encyclopedia,n.,百科全書
end,v.,結束
end,n.,盡頭;結局
endanger,v.,危及;使遭到危險
endeavor,v.,努力;力圖
endeavor,n.,努力;盡力
ending,n.,"結局,結尾;終結;字尾"
endurance,n.,"忍耐,耐久力"
endure,v.,"忍耐,忍受"
enemy,n.,敵人
